symbol,date,numobs,high_21d,high_34d,high_55d,low_11d,low_21d,low_34d,first_date,first_close,close,volume,roc_ytd,roc5,roc10,ma_4d,ma_7d,ma_21d,ma_42d,ma_65d,ma_126d,close_25d_ago,ma_126d_25d_ago,total_up_days_10yr,vol9_5,vol9_10,vol9_50,vol9_126,vol9_252,pct4_10,pct4_20,pct4_40,pct4_60,pct4_126,pct4_252,up_day,consecutive_up_days,total_curr_up_days,total_up_days_252d,total_up_days_ytd,up_day_percentage,max_up_streak,significant_up_days_1pct,significant_up_days_2pct,high_volume_up_days,recent_up_trend_21d,recent_up_trend_63d,strong_up_days,order,name,industry_name,sector,market_cap_mil,shares_in_float_1000s,x50_day_avg_vol_1000s,x50_day_avg_vol_1000s_2,comp_rating,eps_rating,a_d_rating,eps_due_date,ipo_date,etf,current_price,percent_off_high,avg_true_range,rs_rating,rs_3_month_rating,rs_6_month_rating,rs_line_new_high,price_percent_chg,percent_chg_cur_week,percent_chg_1_month,percent_chg_3_months,percent_chg_6_months,percent_chg_12_months,sales_accel_2_qtrs,sales_accel_3_qtrs,sales_percent_chg_lst_qtr,avg_sales_percent_chg_2q,avg_sales_percent_chg_3q,eps_accel_3_qtrs,eps_percent_chg_last_qtr,eps_percent_chg_1_q_ago,eps_percent_chg_2_q_ago,eps_est_next_yr_percent,x3_yr_eps_growth_geq_5_yr,eps_trl_4q_gtr_eps_4_yrs_ago,eps_trl_4q_geq_eps_lst_fiscal_yr,funds_percent,earnings_stability,yield_percent
BCS,2025-10-17,5035,21.2165,21.2165,21.2165,19.29,19.29,19.285,2025-01-02,13.13,19.36,11643211,47.4485910129474,0.980749746707194,0.923223652837387,20.02,19.9757142857143,20.4347619047619,20.3672619047619,20.1368461538461,18.8283730158731,20.72,17.7285317460318,1254,0,0,0,1,6,0,0,0,0,1,6,FALSE,0,2496,137,111,49.6,10,1503,772,793,10,34,441,959,Barclays ADR,Banks-Money Center,BANKS,74618.3,3815707,162293,8261,94,95,C,2025-10-22,-,No,19.36,-8.75,0.39,83,23,55,No,-2.96,-1.93,-6.8,1.8,31.5,49.6,Yes,No,23,18.2,19.6,No,52,29,950,23,No,Yes,Yes,0,34,2.2
BCSF,2025-10-17,1739,14.97,15.79,15.84,13.23,13.23,13.23,2025-01-02,17.57,13.89,529907,-20.9447922595333,1.04593373493976,0.988612099644128,13.9025,13.7157142857142,14.0571428571428,14.7338095238095,14.8763076923077,15.0944444444445,15.46,15.420873015873,874,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,874,123,97,50.3,12,326,113,304,7,29,49,960,Bain Cap Specialty,Financial Svcs-Specialty,FINANCE,901,53840,4824,354,35,56,D-,2025-11-05,2018-11-15,No,13.89,-27.68,0.32,16,16,13,No,1.68,4.59,-5.2,-11.8,-7.2,-17.3,Yes,No,-2,-6,-4.7,No,-8,-20,-4,-12,Yes,Yes,No,5,11,12.1
BCYC,2025-10-17,1611,9.1592,9.1592,9.1592,7.8,6.81,6.75,2025-01-02,14.36,8.17,256632,-43.1058495821727,0.981971153846154,0.97610513739546,8.27749999999994,8.34571428571431,7.95999999999999,7.51238095238101,7.67800000000005,7.87269841269834,7.07,7.94365079365073,760,0,0,0,0,0,1,3,4,4,13,20,FALSE,0,760,112,92,47.2,13,576,402,299,10,32,288,965,Bicycle Therapeutics ADR,Medical-Biomed/Biotech,MEDICAL,566.2,53365,2330,287,22,8,A+,2025-10-30,2019-05-23,No,8.17,-70.51,0.47,11,77,52,No,-5.55,-1.8,18.1,1.6,10.6,-69.4,No,No,-69,-58.9,-49.4,No,-48,-42,35,-2,No,No,No,58,-,0
BDC,2025-10-17,5035,133.17,133.766,133.766,109.315,109.315,109.315,2025-01-02,113.2,112.49,173894,-0.627208480565378,1.02468573510658,0.953305084745763,112.705,112.26,118.910476190476,124.267380952381,124.248,117.750396825397,131.5,113.390158730159,1308,0,0,0,0,0,0,0,0,1,3,4,TRUE,1,2595,126,102,51.5,13,1564,846,877,7,30,468,967,Belden,Telecom-Cable/Satl Eqp,TELECOM,4442.9,39101,30991,272,77,95,D-,2025-10-30,1993-11-24,No,112.49,-15.91,3.09,26,11,22,No,0.23,2.47,-11.2,-14,19.6,-8,No,No,11,13.9,16.2,No,25,29,32,6,No,Yes,Yes,66,17,0.2
BDN,2025-10-17,5035,4.625,4.625,4.625,3.59,3.59,3.59,2025-01-02,5.63,3.69,2073590,-34.4582593250444,1.01933701657459,0.9,3.70500000000006,3.69142857142849,4.05476190476201,4.17964285714292,4.12930769230773,4.1774206349207,4.54,4.19003968253974,1213,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2469,126,97,49,10,1299,626,957,6,29,322,977,Brandywine Realty Trust,Finance-Property REIT,REAL EST,640.9,166751,8298,2251,2,16,D-,2025-10-22,1986-07-23,No,3.69,-43.58,0.13,11,9,10,No,0,1.93,-17.4,-13.2,-2.4,-42.2,Yes,Yes,-4,-3.9,-4.7,No,-32,-42,-37,19,No,No,No,59,-,8.7
BDTX,2025-10-17,1438,4.45,4.45,4.45,3.69,3.01,2.69,2025-01-02,2.14,4.01,875569,87.3831775700934,0.980440097799511,1.03084832904884,4.02500000000001,4.04428571428568,3.74428571428572,3.37107142857141,3.16330769230773,2.69642857142856,3.25,2.27722222222221,641,0,0,0,0,1,2,5,9,12,26,36,FALSE,0,641,117,97,44.6,9,529,419,119,12,29,317,981,Black Diamond Therap,Medical-Biomed/Biotech,MEDICAL,228.3,39854,3961,967,90,60,B+,2025-11-10,2020-01-30,No,4.01,-9.89,0.24,94,94,96,No,-4.07,-1.96,26.9,24.9,178.5,24.5,No,No,-,-,-,No,47,380,18,-370,No,Yes,Yes,47,-,0
BDX,2025-10-17,5035,195.33,195.33,200.22,178.91,178.11,178.11,2025-01-02,226.49,189.1,1943783,-16.5084551194313,1.01361492281304,0.976705748670007,187.375,187.4,188.043809523809,189.762142857143,188.234615384615,182.672222222222,186.84,188.687619047619,1305,0,0,0,0,0,0,0,0,1,2,3,TRUE,1,2637,119,97,52.4,11,921,258,938,10,32,69,984,Becton Dickinson,Medical-Supplies,MEDICAL,54201.2,283760,338110,1730,51,68,B-,2025-11-06,-,No,189.1,-24.96,3.71,21,53,49,No,2.07,1.36,0.8,4.5,-4.8,-21.3,Yes,No,10,7.4,8.2,No,6,6,28,3,Yes,Yes,Yes,56,5,2.2
BE,2025-10-17,1819,125.745,125.745,125.745,83.47,61.37,48.87,2025-01-02,23.37,111.5,10327219,377.107402652974,1.28352710947393,1.23490973529738,114.3075,105.808571428572,89.7471428571429,73.8840476190476,60.6784615384615,41.32,67.26,28.0411111111111,886,1,1,12,19,29,1,3,10,14,24,42,FALSE,0,886,138,111,48.7,9,714,572,334,12,42,458,986,Bloom Energy,Energy-Alternative/Other,ENERGY,26090.7,201237,1482704,13312,99,80,A+,2025-10-28,2018-07-25,No,111.5,-11.33,8.62,99,99,99,No,-3.12,28.35,40,358.7,555.9,997.4,No,No,19,29,39.5,No,267,118,514,104,No,Yes,Yes,67,-,0
BEAM,2025-10-17,3580,28.75,28.75,28.75,23.53,22.5,16.02,2025-01-02,24.7,25.98,1988550,5.18218623481781,0.987082066869301,1.00893203883495,26.0949999999997,26.2800000000002,25.1304761904762,22.0994047619048,21.0433846153848,19.6686111111113,20.6,18.6114285714288,1275,0,0,0,0,0,2,3,8,8,14,30,TRUE,1,1802,126,102,50.3,14,997,621,600,11,29,423,988,Beam Therapeutics,Medical-Biomed/Biotech,MEDICAL,2628.2,90034,68883,2655,58,22,B,2025-11-10,2020-02-06,No,25.98,-26.3,1.6,83,94,91,No,0.74,-1.29,15.7,27,52.8,6.7,No,No,-28,-13.6,-39.2,No,10,-2,-163,-2,No,No,Yes,78,-,0
BEKE,2025-10-17,1302,20.65,20.98,20.98,17.5,17.5,17.5,2025-01-02,17.86,18.27,3159771,2.2956326987682,1.03512747875354,0.977005347593583,18.2725,18.1585714285714,18.8071428571429,18.9117857142857,18.749923076923,18.9139285714286,20.07,19.1913888888889,620,0,0,0,2,12,0,0,1,1,3,15,FALSE,0,620,127,102,47.7,7,476,338,225,10,31,253,997,KE Holdings ADR,Real Estate Dvlpmt/Ops,REAL EST,21255.3,1070771,104813,5669,54,64,C+,2025-11-19,2020-08-13,No,18.27,-27.4,0.61,26,28,21,No,-0.05,3.51,-10.3,-3.1,-4,-6.2,No,No,13,27.3,34.8,No,-29,0,-20,29,Yes,Yes,No,14,59,1.7
BELFB,2025-10-17,5033,152.85,152.85,152.85,137.36,130.87,130.13,2025-01-02,81.03,146.11,130404,80.3159323707269,1.06084367966311,1.05137799525077,148.225,145.512857142857,143.636190476191,142.035119047619,135.799461538462,109.671825396825,141.73,95.3153968253968,1278,0,0,0,0,0,1,1,2,4,6,8,FALSE,0,2487,134,107,49.4,9,1655,1051,803,12,39,652,999,Bel Fuse Cl B,Electronic-Parts,ELECTRNCS,1850.2,10231,18629,128,98,73,A-,2025-10-29,-,No,146.11,-4.41,6.33,94,87,93,No,-1.86,6.08,1,44.2,108.1,72.6,Yes,Yes,26,22.6,17.4,No,-2,0,-1,8,No,Yes,No,66,84,0.2
BEN,2025-10-17,5035,24.515,25.905,26.075,21.96,21.96,21.96,2025-01-02,20.14,22.28,5137058,10.6256206554121,0.982796647551831,0.936134453781513,22.5225000000002,22.7471428571427,23.2423809523811,24.0995238095238,24.3798461538462,23.2149999999998,24.64,22.3046825396824,1255,0,0,0,1,3,0,0,0,0,1,3,TRUE,1,2579,125,95,51.2,12,1349,623,914,10,26,297,1002,Franklin Resources,Finance-Investment Mgmt,FINANCE,11567.7,202486,90969,4071,41,30,D-,2025-11-07,-,No,22.28,-14.55,0.54,55,11,22,No,0.81,-1.72,-8,-9.1,26.5,7.8,No,No,-3,-2.4,2.8,No,-18,-16,-9,21,No,No,No,77,19,5.7
BEP,2025-10-17,4190,28.87,28.87,28.87,26.29,24.8,24.48,2025-01-02,23.11,28.52,667172,23.4097793163133,1.08482312666413,1.07541478129713,28.0249999999999,27.6342857142858,26.7066666666667,25.9690476190476,26.0135384615385,25.2744444444446,25.32,24.4111111111112,1277,0,0,0,0,0,0,0,0,0,2,5,FALSE,0,2096,123,105,50,12,938,404,737,12,32,179,1005,Brookfield Renewable Ptrs,Energy-Alternative/Other,ENERGY,8129.7,145376,16373,580,76,19,B+,2025-11-05,-,No,28.52,-3.52,0.7,75,86,81,No,-0.7,8.48,12.4,6.2,32.2,2.3,Yes,No,14,10,9.4,No,21,-52,-700,70,No,No,No,40,-,5.2
BEPC,2025-10-17,1316,41.73,41.73,41.73,35.465,33.45,32.76,2025-01-02,28.05,39.96,792746,42.4598930481283,1.0622009569378,1.11495535714286,40.1699999999999,39.4328571428571,36.7866666666668,35.2954761904762,35.1793846153847,32.9812698412698,33.95,31.2383333333333,642,0,0,0,0,0,2,2,2,2,5,10,FALSE,0,642,132,111,48.8,8,377,207,235,12,34,97,1006,Brookfield Renewable,Energy-Alternative/Other,ENERGY,7178.8,132907,34441,861,65,2,B+,2025-10-31,-,No,39.96,-4.24,0.97,85,89,87,No,-2.13,6.22,17.8,13.2,47.1,23,Yes,No,-4,-11.6,-10.2,No,-415,-99,202,132,No,Yes,No,33,-,3.7
BERZ,2025-10-17,1047,3.99,5.26,5.81,3.03,3.03,3.03,2025-01-02,13.45,3.17,1207685,-76.4312267657993,0.905714285714286,0.924198250728863,3.22749999999985,3.24571428571444,3.42238095238071,3.99904761904764,4.3827692307696,6.07880952380952,4.15,8.49095238095238,471,0,0,0,0,0,1,1,2,5,11,29,FALSE,0,471,107,85,45,7,386,310,122,9,26,254,1007,MicroSectors FANG -3x Inv,Finance-ETF / ETN,MISC,5.4,700,1864,601,-,0,D-,-,-,Yes,3.17,-87.88,0.2,1,1,1,No,-1.25,-9.43,-20.8,-39.6,-79.5,-81.5,No,No,-,-,-,No,-38,-87,-73,"",No,No,Yes,0,-,0
BETR,2025-10-17,540,94.06,94.06,94.06,47.275,31.02,21.1,2025-01-02,9.14,63.35,619584,593.107221006565,1.11355246967833,1.05232558139535,57.6875000000001,56.87,56.9278571428572,39.9904761904762,30.9823846153846,22.4610714285714,24.99,14.4218650793651,249,0,0,0,0,0,1,5,9,10,12,17,TRUE,1,249,126,106,46.2,6,193,157,26,11,37,126,1011,Better Home & Finance,Finance-Mrtg&Rel Svc,FINANCE,968.7,7760,50166,803,59,11,B+,2025-11-12,-,No,63.35,-32.65,8.67,99,99,99,No,9.96,11.36,124.2,366,343.3,329.5,No,No,37,41.6,41.5,No,-42,-8,39,-,No,No,No,15,-,0
BFAM,2025-10-17,3860,111.39,117.3,130.76,95.53,95.53,95.53,2025-01-02,110.55,100.55,470367,-9.04568068747174,1.03043656486985,0.944752419430612,99.4675000000004,98.4514285714283,103.727619047619,109.956428571429,112.562307692308,117.386349206349,113.33,120.867936507936,1308,0,0,0,0,0,0,0,0,1,1,4,TRUE,1,1964,121,94,50.9,11,927,382,712,7,26,167,1014,Bright Horizons,Consumer Svcs-Education,CONSUMER,5718.4,55733,61164,603,59,94,C-,2025-10-30,-,No,100.55,-25.94,2.52,14,8,7,No,1.71,3.04,-7.9,-12.6,-13.6,-23.6,Yes,No,9,8,8.5,No,22,51,18,15,No,Yes,Yes,62,26,0
BFH,2025-10-17,889,64.12,68.01,68.01,53.83,53.83,53.83,2025-01-02,60.47,59.03,832008,-2.38134612204398,1.09153106508876,1.0595943277688,58.9075000000001,57.42,57.8204761904763,60.9292857142858,60.8366153846154,57.2413492063493,63.18,55.0957936507937,428,0,0,0,0,0,1,1,2,2,4,8,TRUE,1,428,118,93,48.2,11,307,197,145,8,28,122,1019,Bread Financial,Finance-CrdtCard/PmtPr,FINANCE,2753.3,46175,36096,619,44,55,D+,2025-10-23,2001-06-08,No,59.03,-13.2,1.87,55,32,59,No,2.46,9.15,-4.5,-5.2,25.9,11.8,Yes,Yes,-1,-1.5,-4,Yes,18,1,-54,7,Yes,Yes,Yes,56,42,1.4
BG,2025-10-17,5020,98.23,98.23,98.23,79.115,76.01,76.01,2025-01-02,77.57,97.5,2699405,25.6929225215934,1.20713136065371,1.1611289746338,92.0825000000007,87.3357142857141,83.3438095238094,83.2497619047619,81.942307692308,80.4760317460315,81.62,78.903095238095,1274,0,0,0,0,0,1,1,3,4,5,9,TRUE,5,2550,120,95,50.8,15,1246,550,936,14,30,258,1035,Bunge Global,Agricultural Operations,AGRICULTRE,13613.6,138230,196277,2030,64,31,A-,2025-11-05,2001-08-02,No,97.5,-0.62,2.87,82,92,85,No,2.28,20.71,21.3,33.3,23.5,2,Yes,No,-4,-8.4,-8.7,Yes,-24,-40,-42,15,No,No,No,60,30,2.9
BGC,2025-10-17,3758,9.93,10.285,10.725,8.75,8.75,8.75,2025-01-02,9.33,9.18,2457157,-1.60771704180065,1.03846153846154,0.996742671009772,9.18500000000003,9.1014285714285,9.30095238095251,9.6233333333333,9.74815384615372,9.68182539682538,10.17,9.57333333333331,1258,0,0,0,0,0,0,0,0,0,1,6,TRUE,1,1903,118,92,50.7,10,1227,744,570,7,27,449,1037,BGC Group Cl A,Finance-Invest Bnk/Bkrs,FINANCE,4403.8,273996,25247,2722,85,95,C+,2025-11-06,1999-12-10,No,9.18,-22.14,0.24,26,18,19,No,0.88,3.85,-5.2,-11,8.5,-3.3,Yes,Yes,42,28.6,22.6,No,35,16,19,19,Yes,Yes,Yes,71,5,0.9
BGMS,2025-10-17,26,6.7,6.7,6.7,3.65,3.65,3.65,2025-09-12,6.02,4.04,116722,-32.890365448505,0.787524366471735,0.845188284518829,4.6925,5.00214285714286,4.87738095238096,4.91788461538462,4.91788461538462,4.91788461538462,6.02,,10,0,0,0,0,0,2,2,2,2,2,2,TRUE,1,10,10,10,40,2,10,8,3,10,10,7,1046,Bio Green Med Solution,Medical-Biomed/Biotech,MEDICAL,6.4,1568,1319,319,7,1,C-,2025-11-18,2004-03-16,No,4.04,-99.32,0.68,1,1,1,No,6.04,-21.25,-12,-50.9,-92.6,-98.3,No,No,-,-,-,No,91,99,100,39,Yes,No,No,0,0,0
BGS,2025-10-17,4632,4.72,4.7854,4.7854,3.96,3.96,3.96,2025-01-02,7.13,4.65,2958069,-34.7826086956522,1.12864077669903,1.04966139954853,4.50999999999997,4.35142857142859,4.41952380952378,4.47357142857145,4.38661538461541,4.5831746031746,4.5,5.01968253968254,1224,0,0,0,0,0,1,1,2,2,6,14,TRUE,5,2316,110,85,50,12,1272,654,766,9,30,323,1051,B&G Foods,Food-Packaged,FOOD/BEV,372,76802,11956,2552,9,18,A-,2025-11-05,2007-05-23,No,4.65,-47.75,0.16,18,87,64,No,1.09,12.86,2.4,12.6,-29.8,-46.5,Yes,No,-5,-7.5,-6.5,No,-50,-78,3,2,Yes,No,No,40,11,16.3
BHC,2025-10-17,5031,6.91,7.735,8.685,5.89,5.89,5.89,2025-01-02,7.94,6.05,1117147,-23.8035264483627,1,0.905688622754491,6.04749999999978,6.10571428571436,6.40714285714289,6.83095238095235,6.76030769230761,6.12904761904779,7.26,6.02301587301604,1216,0,0,2,3,4,0,0,0,2,9,16,TRUE,1,2511,113,87,49.9,12,1576,935,593,7,26,560,1060,Bausch Health,Medical-Ethical Drugs,MEDICAL,2237.3,255162,17325,2868,20,44,B-,2025-10-29,-,No,6.05,-38.58,0.2,21,9,39,No,0.67,0,-11.4,-6.6,18.6,-27.6,Yes,No,5,5.1,5.5,No,2,0,5,13,Yes,No,No,19,11,0
BHE,2025-10-17,5034,42.6,42.6,42.6,35.91,35.91,35.91,2025-01-02,45.32,41.92,422778,-7.50220653133274,1.16541562413122,1.09910854745674,40.2599999999998,38.7971428571428,38.7719047619048,39.3878571428572,39.3176923076922,38.4215079365079,39.19,38.1459523809523,1275,0,0,0,0,0,1,1,2,2,3,5,TRUE,5,2539,124,99,50.4,12,1387,670,848,11,33,310,1061,Benchmark Electronics,Elec-Contract Mfg,ELECTRNCS,1505.3,34832,10760,258,71,72,B,2025-10-22,1990-06-27,No,41.92,-20.26,1.17,42,84,75,No,1.38,16.54,6.7,5.1,16.9,-6.8,Yes,No,-4,-5,-5,Yes,-4,-5,-6,10,No,Yes,No,73,16,1.6
BHF,2025-10-17,2062,60.74,60.74,60.74,44.51,44.51,42.07,2025-01-02,47.99,46.54,2389331,-3.021462804751,0.984348561759729,0.876789751318764,47.4649999999999,47.6414285714285,51.3704761904762,48.952380952381,48.4573076923077,52.2352380952381,48.99,53.025,1057,0,0,1,1,1,0,0,2,2,5,10,TRUE,1,1057,123,96,51.3,9,678,361,365,10,27,204,1062,Brighthouse Financial,Insurance-Life,INSURANCE,2659.9,56008,57295,1258,28,40,B-,2025-11-06,-,No,46.54,-27.42,2.59,20,17,11,No,3.1,-1.57,1.3,-8.9,-8.1,-4.8,No,No,-39,1545.4,1025.6,No,-38,-2,101,22,No,Yes,No,59,39,0
BHP,2025-10-17,5035,57.58,57.58,57.58,53.471,51.83,51.83,2025-01-02,49.21,55.59,3340221,12.9648445437919,1.03674002237971,1.00216333153056,56.245,55.7642857142858,55.1800000000002,54.9202380952381,54.1963076923077,51.7830952380953,54.07,50.2545238095239,1309,0,0,0,0,0,0,1,1,1,2,4,FALSE,0,2603,127,102,51.7,11,1526,796,988,10,32,403,1066,BHP Group ADR,Mining-Metal Ores,MINING,140559.3,2503215,178355,3218,65,25,B-,2025-10-20,-,No,55.59,-4.99,1.23,60,71,70,No,-1.23,3.67,4.6,7.5,19.6,-2.3,No,No,-8,-8.2,-8,No,-26,-26,28,-8,No,No,Yes,0,38,3.9
BHVN,2025-10-17,763,18.08,18.08,18.08,14.83,13.4,13.4,2025-01-02,37.28,15.95,1628993,-57.2156652360515,1.00949367088608,1.00885515496521,16.6124999999999,16.3971428571428,15.367619047619,15.1754761904762,14.8973846153846,15.8281746031747,13.93,17.5124603174604,366,0,0,0,0,0,2,3,5,8,12,21,FALSE,0,366,110,87,48,9,297,222,121,11,26,164,1071,Biohaven,Medical-Biomed/Biotech,MEDICAL,1687.3,89919,36903,2321,29,40,B,2025-11-18,-,No,15.95,-70.99,1,9,80,42,No,-3.22,0.95,8.5,5.6,-21.7,-69.1,No,No,-,-,-,No,54,7,-6,22,No,No,Yes,60,-,
BIDU,2025-10-17,5033,149.51,149.51,149.51,117.73,117.73,92.56,2025-01-02,82.7,120.01,3877494,45.1148730350665,0.986194428465774,0.845140845070423,120.604999999999,123.175714285715,131.785238095238,117.816428571429,107.479692307692,97.643293650794,114.78,89.4537698412703,1223,0,0,5,6,8,0,1,5,5,8,17,FALSE,0,2496,138,109,49.6,11,1642,1012,625,11,37,600,1079,Baidu ADR,Internet-Content,INTERNET,42243.5,230929,747542,6254,75,41,B-,2025-11-25,2005-08-05,No,120.01,-19.73,6.28,88,89,88,No,-0.73,-1.38,-12.9,37.1,45.3,30.3,No,No,-2,0.1,-1.6,No,-34,-8,-15,10,Yes,No,No,17,10,0
BIIB,2025-10-17,5029,160.2,160.2,160.2,141.67,135.39,133.53,2025-01-02,150,143,1010007,-4.66666666666666,0.975643037456505,0.894420815611709,143.5575,145.014285714286,145.402857142856,142.952380952381,138.640923076924,132.92507936508,144.86,129.979285714286,1235,0,0,0,0,0,0,1,3,4,6,7,TRUE,1,2530,117,96,50.3,9,1323,589,872,8,32,272,1081,Biogen,Medical-Biomed/Biotech,MEDICAL,20965.8,145147,232046,1608,72,35,A,2025-10-30,1991-09-16,No,143,-25.21,4.31,52,68,66,No,0.52,-2.44,-1.3,11.1,20.6,-24.6,Yes,Yes,7,6.7,5.4,No,4,-18,17,1,Yes,No,No,64,19,0
BIL,2025-10-17,4628,91.76,91.76,91.78,91.49,91.45,91.45,2025-01-02,91.45,91.62,10183451,0.185893931109904,1.00054603035929,1.00142092031916,91.5974999999994,91.5814285714284,91.6076190476191,91.6120880952381,91.6125799999999,91.598315079365,91.6,91.5930769841269,1240,0,0,0,0,0,0,0,0,0,0,0,TRUE,3,1896,192,152,41,21,0,0,747,14,49,0,1082,SPDR Bbg 1-3M T-Bill,Finance-ETF / ETN,MISC,42604.7,456945,780538,8579,-,0,E,-,-,Yes,91.62,-0.2,0.03,34,39,30,No,0.02,0.05,0,0,0,0,No,No,-,-,-,No,0,0,0,-,No,Yes,Yes,18,-,4.3
BILI,2025-10-17,1901,30.92,30.92,30.92,25.76,25.705,22.02,2025-01-02,17.13,27.05,1745903,57.9100992410975,1.01691729323308,0.948789898281305,26.8799999999998,27.2442857142858,27.4461904761905,25.8102380952379,25.036076923077,22.3622619047621,25.45,20.5917063492065,944,0,0,0,1,8,0,1,3,5,12,27,FALSE,0,944,129,105,49.7,8,757,568,350,13,33,434,1084,Bilibili ADR,Internet-Content,INTERNET,11306.5,291989,92273,3372,97,80,B,2025-11-13,2018-03-28,No,27.05,-12.52,1.24,87,83,88,No,-0.88,1.69,-3.5,10,66.9,39,No,No,21,22.2,21,No,300,180,179,42,No,Yes,Yes,6,-,0
BILL,2025-10-17,1470,55.56,55.56,55.56,48.55,48.55,44.46,2025-01-02,84.05,51.08,3046902,-39.2266508030934,1.03526550466153,0.957630296212973,49.9725000000003,49.9857142857144,52.1861904761902,49.8914285714287,47.4060000000003,46.3358730158729,51.07,44.8685714285713,742,0,0,1,1,2,0,0,2,2,4,14,TRUE,2,742,130,102,50.5,8,548,398,250,12,34,293,1085,BILL Holdings,Computer Sftwr-Financial,SOFTWARE,5191.2,96546,206337,4057,54,71,B,2025-11-06,2019-12-12,No,51.08,-49.02,1.98,30,83,78,No,2.88,3.53,-1.7,7.7,25.8,-9.9,Yes,No,12,11.2,12.1,No,-7,-17,10,17,Yes,Yes,Yes,66,52,0
BILS,2025-10-17,1273,99.52,99.52,99.52,99.25,99.21,99.17,2025-01-02,99.19,99.4,468562,0.211714890613979,1.00080547724527,1.00151133501259,99.3675000000002,99.342857142857,99.3661904761908,99.3592714285717,99.3385292307693,99.3066714285714,99.35,99.2969095238095,693,0,0,0,0,0,0,0,0,0,0,0,TRUE,2,693,192,151,54.5,18,0,0,451,15,46,0,1086,SPDR Bbg 3-12m T-Bill,Finance-ETF / ETN,MISC,3866.7,38750,39004,389,-,0,E,-,-,Yes,99.4,-0.12,0.03,34,39,31,No,0.03,0.08,0,0.1,0,0.1,No,No,-,-,-,No,0,0,0,-,No,Yes,Yes,3,-,4.2
BIO,2025-10-17,5035,322.29,322.29,322.29,292.56,266.71,266.71,2025-01-02,326.16,310.02,131201,-4.94849153789553,1.04131398629585,1.0148286359619,308.327499999999,305.052857142855,293.331428571429,291.139285714286,282.228615384615,261.216666666666,280.34,251.943809523808,1307,0,0,0,0,0,0,1,2,3,4,7,FALSE,0,2590,123,96,51.5,10,1149,501,981,10,29,231,1092,Bio-Rad Labs A,Medical-Research Eqp/Svc,MEDICAL,8389.8,18693,66716,213,64,44,B-,2025-10-29,-,No,310.02,-20.1,8.8,69,85,84,No,-0.76,4.13,10.6,24.2,30.2,-9.9,Yes,No,2,-1.1,-1.4,No,-16,10,-6,9,No,No,No,65,23,0
BIOA,2025-10-17,266,6,6,6,5.04,4.8775,4.55,2025-01-02,5.56,5.18,104058,-6.83453237410072,0.968224299065421,0.923351158645276,5.3725,5.39857142857142,5.44523809523808,5.11571428571429,4.89446153846154,4.57317460317461,4.8,4.26873015873017,135,0,0,0,0,0,0,2,4,4,6,15,TRUE,1,135,126,101,50.9,5,112,79,25,12,35,56,1093,BioAge Labs,Medical-Biomed/Biotech,MEDICAL,185.7,27246,913,177,19,14,C+,2025-11-06,2024-09-26,No,5.18,-80.54,0.28,24,80,82,No,1.37,-3.18,3.6,7.9,33.9,-77.5,No,No,-,-,-,No,-58,0,0,-14,No,No,No,38,-,
BIP,2025-10-17,4458,35.31,35.31,35.31,33.4,30.72,30.09,2025-01-02,31.86,34.3,717281,7.6585059635907,0.997673065735893,1.00380450687738,34.42,34.3928571428571,33.3609523809523,32.1133333333334,31.7476923076922,32.0050793650794,30.66,31.2069047619048,1295,0,0,0,0,0,0,1,1,1,1,4,TRUE,1,2297,125,102,51.5,12,946,366,778,13,34,173,1096,Brookfield Infrastructure,Finance-Investment Mgmt,FINANCE,15836.3,457083,19900,582,50,28,C,2025-11-07,-,No,34.3,-6.03,0.67,60,81,69,No,0.97,-0.23,11.6,5.8,22.9,-5.8,Yes,No,6,4.8,6.4,Yes,5,5,4,73,No,Yes,Yes,38,-,5
BIPC,2025-10-17,1396,47.71,47.71,47.71,42,39.15,38.83,2025-01-02,39.79,45.19,827972,13.5712490575521,0.998012367491166,1.0477625782518,45.9925,45.5342857142858,43.0809523809524,41.61,41.1061538461538,40.4896031746032,40.02,39.0699206349207,734,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,734,133,112,52.6,8,414,190,254,13,38,76,1097,Brookfield Infrastructure,Finance-Investment Mgmt,FINANCE,5378.4,117827,26802,596,40,29,D,2025-10-29,-,No,45.19,-5.28,1,71,86,78,No,-1.57,-0.2,11.8,8.2,28.3,3.3,No,No,-5,-0.8,0.4,No,-208,1457,34,-72,No,No,No,30,-,3.8
BIRK,2025-10-17,507,47.95,51.99,53.53,41.425,41.425,41.425,2025-01-02,57.29,41.94,2562622,-26.7935067201955,0.992427827733081,0.911540969354488,42.39,42.5585714285714,44.5576190476192,46.9559523809523,48.0381538461539,49.8974603174604,46.26,50.1435714285715,251,0,0,0,0,0,0,0,1,1,2,5,FALSE,0,251,120,92,49.6,7,153,88,91,7,25,46,1099,Birkenstock Holding,Apparel-Shoes & Rel Mfg,APPAREL,7877.7,187833,92293,2217,59,98,E,2025-12-17,2023-10-11,No,41.94,-33.07,1.36,12,7,7,No,-0.92,-0.76,-8.1,-15.5,-11.8,-16.9,Yes,Yes,24,21.7,18.4,No,38,34,90,22,No,Yes,Yes,28,15,
